language	iso_code	gloss	global_id	local_id	transcription	cognate_class	tokens	notes
Hangzhou		hail	104	104	pin³³bɔ²¹³	744	p i n ³³ b ɔ ²¹³	
Guangzhou		hail	104	104	pɔk²	735	p ɔ k ²	
Guangzhou		hail	104	104	syt³ʦy⁵⁵	817	s y t ³ ts y ⁵⁵	
Nanchang		hail	104	104	pʰɔʔ²ʦɿ⁰²	736	pʰ ɔ ʔ ² ts ɿ ⁰²	
Chengdu		hail	104	104	pin⁵⁵paw¹³ʦɿ⁵³	745	p i n ⁵⁵ p a w ¹³ ts ɿ ⁵³	
Chengdu		hail	104	104	pin⁵⁵tan¹³ʦɿ⁵³	746	p i n ⁵⁵ t a n ¹³ ts ɿ ⁵³	
Chengdu		hail	104	104	ɕɥe³¹tan¹³ʦɿ⁵³	818	ɕ ɥ e ³¹ t a n ¹³ ts ɿ ⁵³	
Taoyuan		hail	104	104	ləŋ⁵³tæ̃⁴⁵ʦəʔ	803	l ə ŋ ⁵³ t æ̃ ∼ ⁴⁵ ts ə ʔ	
Shexian		hail	104	104	pjʌ̃³¹pʰɔ²²	744	p j ʌ̃ ∼ ³¹ pʰ ɔ ²²	
Beijing		hail	104	104	pɑw³⁵ʦɿ³	736	p ɑ w ³⁵ ts ɿ ³	
Kunming		hail	104	104	pĩ⁴⁴pɔ²¹²	744	p ĩ ∼ ⁴⁴ p ɔ ²¹²	
Kunming		hail	104	104	ɕjɛ³¹tᴀ̃²¹²ʦɿ	818	ɕ j ɛ ³¹ t ã ∼ ²¹² ts ɿ	
Kunming		hail	104	104	ɕjɛ³¹po³¹ʦɿ⁵³	819	ɕ j ɛ ³¹ p o ³¹ ts ɿ ⁵³	
Shanghai		hail	104	104	piŋ⁵³bɔ³	744	p i ŋ ⁵³ b ɔ ³	
Meixian		he	1211	1211	ki¹¹	1036	k i ¹¹	
Changsha		he	1211	1211	tʰa³³	1037	tʰ a ³³	
Guiyang		he	1211	1211	la⁵⁵	1037	l a ⁵⁵	
Guiyang		he	1211	1211	a²¹ɔ²¹	1039	a ²¹ ɔ ²¹	
Xiamen		he	1211	1211	i⁵⁵	1040	i ⁵⁵	
Hefei		he	1211	1211	tʰa²¹	1037	tʰ a ²¹	
Jinan		he	1211	1211	tʰa⁵⁵	1037	tʰ a ⁵⁵	
Hangzhou		he	1211	1211	tʰɑ³³	1037	tʰ ɑ ³³	
Guangzhou		he	1211	1211	kʰøɥ²³	1036	kʰ ø ɥ ²³	
Nanchang		he	1211	1211	ʨje²¹³	1041	tɕ j e ²¹³	
Chengdu		he	1211	1211	tʰa⁵⁵	1037	tʰ a ⁵⁵	
Taoyuan		he	1211	1211	tʰa¹¹	1037	tʰ a ¹¹	
Beijing		he	1211	1211	tʰa⁵⁵	1037	tʰ a ⁵⁵	
Kunming		he	1211	1211	tʰᴀ⁴⁴	1037	tʰ a ⁴⁴	
Kunming		he	1211	1211	tʰə⁴⁴ʨjɛ⁴⁴	1038	tʰ ə ⁴⁴ tɕ j ɛ ⁴⁴	
Shanghai		he	1211	1211	ɦi¹³	1040	ɦ i ¹³	
Meixian		head	1256	1256	tʰew¹¹	487	tʰ e w ¹¹	
Changsha		head	1256	1256	law⁴¹kʰo²⁴	490	l a w ⁴¹ kʰ o ²⁴	
Guiyang		head	1256	1256	la⁴²kʰo²¹	490	l a ⁴² kʰ o ²¹	
Xiamen		head	1256	1256	tʰaw³⁵kʰak³²	489	tʰ a w ³⁵ kʰ a k ³²	
Xiamen		head	1256	1256	tʰaw³⁵	487	tʰ a w ³⁵	
Hefei		head	1256	1256	tʰɯ⁵⁵	487	tʰ ɯ ⁵⁵	
Jinan		head	1256	1256	tʰow	487	tʰ o w	
Jinan		head	1256	1256	nɔ⁵⁵tɛ	491	n ɔ ⁵⁵ t ɛ	
Hangzhou		head	1256	1256	dej²¹³	487	d e j ²¹³	
Guangzhou		head	1256	1256	tʰɐw²¹	487	tʰ ɐ w ²¹	
Guangzhou		head	1256	1256	tʰɐw²¹hɔk³	489	tʰ ɐ w ²¹ h ɔ k ³	
Nanchang		head	1256	1256	tʰɛw²⁴	487	tʰ ɛ w ²⁴	
Chengdu		head	1256	1256	tʰəw³¹	487	tʰ ə w ³¹	
Chengdu		head	1256	1256	naw⁵³kʰo³¹	490	n a w ⁵³ kʰ o ³¹	
Taoyuan		head	1256	1256	təʔ²naw⁵³	494	t ə ʔ ² n a w ⁵³	
Shexian		head	1256	1256	tʰju⁴⁴	487	tʰ j u ⁴⁴	
Shexian		head	1256	1256	tʰju⁴⁴lɔ³⁵kʰɔʔ²¹	488	tʰ j u ⁴⁴ l ɔ ³⁵ kʰ ɔ ʔ ²¹	
Beijing		head	1256	1256	nɑw²¹⁴taj⁴	491	n ɑ w ²¹⁴ t a j ⁴	
Beijing		head	1256	1256	nɑw²¹⁴taj⁴kwar⁵⁵	492	n ɑ w ²¹⁴ t a j ⁴ k w a r ⁵⁵	
Beijing		head	1256	1256	tʰow³⁵	487	tʰ o w ³⁵	
Kunming		head	1256	1256	nɔ⁵³kʰo³¹	490	n ɔ ⁵³ kʰ o ³¹	
Shanghai		head	1256	1256	dɤ¹³	487	d ɤ ¹³	
Changsha		here	136	136	ko²⁴li	1113	k o ²⁴ l i	
Changsha		here	136	136	ko²⁴kʰwaj⁴¹ʦɿ	1114	k o ²⁴ kʰ w a j ⁴¹ ts ɿ	
Guiyang		here	136	136	ʦɿ⁵⁵tɛ⁴²	1117	ts ɿ ⁵⁵ t ɛ ⁴²	
Xiamen		here	136	136	ʦit³²te²¹	1121	ts i t ³² t e ²¹	
Xiamen		here	136	136	ʦja³⁵	1122	ts j a ³⁵	
Hefei		here	136	136	ti⁵³ɔʦə	1123	t i ⁵³ ɔ ⁰ ts ə	
Hefei		here	136	136	ti⁵³kəʦə	1124	t i ⁵³ k ə ⁰ ts ə	
Jinan		here	136	136	t͡ʂə²¹ȵi	1116	ʈʂ ə ²¹ nʲ i	
Jinan		here	136	136	t͡ʂər²¹	1115	ʈʂ ə r ²¹	
Jinan		here	136	136	t͡ʂə²¹vəȵi	1119	ʈʂ ə ²¹ v ə ⁰ nʲ i	
Hangzhou		here	136	136	kəʔ⁵li	1125	k ə ʔ ⁵ l i	
Guangzhou		here	136	136	nej⁵⁵tow²²	1126	n e j ⁵⁵ t o w ²²	
Guangzhou		here	136	136	nej⁵⁵sy³³	1127	n e j ⁵⁵ s y ³³	
Nanchang		here	136	136	ko²¹³li⁰⁴	1134	k o ²¹³ l i ⁰⁴	
Nanchang		here	136	136	ko²¹³kʰwaj⁰⁴ɕjɛʔ⁵ʦɿ⁰²	1135	k o ²¹³ kʰ w a j ⁰⁴ ɕ j ɛ ʔ ⁵ ts ɿ ⁰²	
Chengdu		here	136	136	ʦər⁵⁵	1115	ts ə r ⁵⁵	
Taoyuan		here	136	136	ʦəʔ²lɤ	1116	ts ə ʔ ² l ɤ	
Taoyuan		here	136	136	ʦar⁴⁵ʨja⁵³	1120	ts a r ⁴⁵ tɕ j a ⁵³	
Shexian		here	136	136	n̩³¹na	1136	n̩ ³¹ n a	
Beijing		here	136	136	t͡ʂɤr⁵¹	1115	ʈʂ ɤ r ⁵¹	
Kunming		here	136	136	t͡ʂʅ²¹²tjə³¹ə³¹	1118	ʈʂ ʅ ²¹² t j ə ³¹ ə ³¹	
Shanghai		here	136	136	djɪʔ¹taʔ⁵	1137	d j ɪ ʔ ¹ t a ʔ ⁵	
Shanghai		here	136	136	gəʔ¹taʔ⁵	1139	g ə ʔ ¹ t a ʔ ⁵	
Shanghai		here	136	136	gəʔ¹li¹³	1138	g ə ʔ ¹ l i ¹³	
Meixian		hot	1286	1286	ŋjat⁵	205	ŋ j a t ⁵	
Changsha		hot	1286	1286	ɥe²⁴	205	ɥ e ²⁴	
Guiyang		hot	1286	1286	zɛ²¹	205	z ɛ ²¹	
Xiamen		hot	1286	1286	lwaʔ⁵	205	l w a ʔ ⁵	
Xiamen		hot	1286	1286	sjo⁵⁵	208	s j o ⁵⁵	
Hefei		hot	1286	1286	ʐɐʔ⁵	205	ʐ ɐ ʔ ⁵	
Jinan		hot	1286	1286	ʐə²¹	205	ʐ ə ²¹	
Hangzhou		hot	1286	1286	zɥəʔ²	205	z ɥ ə ʔ ²	
Guangzhou		hot	1286	1286	jit²	205	j i t ²	
Guangzhou		hot	1286	1286	heŋ³³	209	h e ŋ ³³	
Nanchang		hot	1286	1286	lɛʔ⁵	205	l ɛ ʔ ⁵	
Chengdu		hot	1286	1286	ze³¹	205	z e ³¹	
Taoyuan		hot	1286	1286	zaʔ²	205	z a ʔ ²	
Shexian		hot	1286	1286	ne²²	205	n e ²²	
Beijing		hot	1286	1286	ʐɤ⁵¹	205	ʐ ɤ ⁵¹	
Kunming		hot	1286	1286	ʐə³¹	205	ʐ ə ³¹	
Kunming		hot	1286	1286	ʐə³¹xo³¹	206	ʐ ə ³¹ x o ³¹	
Kunming		hot	1286	1286	ʐə³¹xu⁴⁴	207	ʐ ə ³¹ x u ⁴⁴	
Shanghai		hot	1286	1286	nø¹³ȵjɪ¹	210	n ø ¹³ nʲ j ɪ ¹	
Shanghai		hot	1286	1286	ȵjɪʔ¹	205	nʲ j ɪ ʔ ¹	
Meixian		house	1252	1252	vuk¹e	427	v u k ¹ e	
Changsha		house	1252	1252	u²⁴	426	u ²⁴	
Guiyang		house	1252	1252	faŋ²¹ʦɿ⁴²	428	f a ŋ ²¹ ts ɿ ⁴²	
Xiamen		house	1252	1252	ʦʰu²¹	429	tsʰ u ²¹	
Hefei		house	1252	1252	ʦɐʔ⁵ʦə	430	ts ɐ ʔ ⁵ ts ə	
Jinan		house	1252	1252	faŋ⁴²ʦɿ	428	f a ŋ ⁴² ts ɿ	
Jinan		house	1252	1252	u²¹³	426	u ²¹³	
Hangzhou		house	1252	1252	vɑŋ²¹³ʦɿ	428	v ɑ ŋ ²¹³ ts ɿ	
Guangzhou		house	1252	1252	ok⁵	426	o k ⁵	
Nanchang		house	1252	1252	uʔ⁵	426	u ʔ ⁵	
Chengdu		house	1252	1252	faŋ³¹ʦɿ⁵³	428	f a ŋ ³¹ ts ɿ ⁵³	
Taoyuan		house	1252	1252	fɒ̃¹¹ʦəʔ	428	f ɒ̃ ∼ ¹¹ ts ə ʔ	
Shexian		house	1252	1252	uʔ²¹	426	u ʔ ²¹	
Beijing		house	1252	1252	fɑŋ³⁵ʦɿ³	428	f ɑ ŋ ³⁵ ts ɿ ³	
Kunming		house	1252	1252	fᴀ̃³¹ʦɿ⁵³	428	f ã ∼ ³¹ ts ɿ ⁵³	
Shanghai		house	1252	1252	vɑ̃¹³ʦɿ³⁵	428	v ɑ̃ ∼ ¹³ ts ɿ ³⁵	
Meixian		how	1239	1239	ŋjoŋ⁵³ŋe	22	ŋ j o ŋ ⁵³ ŋ e	
Changsha		how	1239	1239	o¹³ʂʅ	24	o ¹³ ʂ ʅ	
Changsha		how	1239	1239	o¹³li	25	o ¹³ l i	
Guiyang		how	1239	1239	ʦa²¹ko²¹jaŋ	28	ts a ²¹ k o ²¹ j a ŋ	
Xiamen		how	1239	1239	ʦãj⁵³jã⁵³jũ²²	34	ts ã ∼ j ⁵³ j ã ∼ ⁵³ j ũ ∼ ²²	
Xiamen		how	1239	1239	an⁵⁵ʦwã⁵³	36	a n ⁵⁵ ts w ã ∼ ⁵³	
Hefei		how	1239	1239	ʦən²⁴jɑ̃⁵³	33	ts ə n ²⁴ j ɑ̃ ∼ ⁵³	
Jinan		how	1239	1239	ʦəŋ⁵⁵məiãəiãr²¹	35	ts ə ŋ ⁵⁵ m ə ⁰ j ã ∼ r ²¹	
Hangzhou		how	1239	1239	ʨjəʔ⁵kəʔ⁵tʰɔ⁴⁴⁵	37	tɕ j ə ʔ ⁵ k ə ʔ ⁵ tʰ ɔ ⁴⁴⁵	
Guangzhou		how	1239	1239	tim³⁵	38	t i m ³⁵	
Guangzhou		how	1239	1239	tim³⁵jœŋ²²	39	t i m ³⁵ j œ ŋ ²²	
Nanchang		how	1239	1239	lɔŋ⁴⁵	40	l ɔ ŋ ⁴⁵	
Nanchang		how	1239	1239	lɔŋ⁴⁵jɔŋ²¹	41	l ɔ ŋ ⁴⁵ j ɔ ŋ ²¹	
Chengdu		how	1239	1239	ʦa³¹ko¹³	27	ts a ³¹ k o ¹³	
Chengdu		how	1239	1239	naŋ⁵³ko¹³	42	n a ŋ ⁵³ k o ¹³	
Taoyuan		how	1239	1239	ʦaʔ²ti⁴⁵	30	ts a ʔ ² t i ⁴⁵	
Shexian		how	1239	1239	xo⁴⁴ja²²	23	x o ⁴⁴ j a ²²	
Shexian		how	1239	1239	xo⁴⁴y⁴⁴	26	x o ⁴⁴ y ⁴⁴	
Beijing		how	1239	1239	ʦən²¹⁴mə⁴jɑŋ⁵¹	35	ts ə n ²¹⁴ m ə ⁴ j ɑ ŋ ⁵¹	
Kunming		how	1239	1239	ʦᴀ³¹kə²¹²lə⁵³	29	ts a ³¹ k ə ²¹² l ə ⁵³	
Shanghai		how	1239	1239	na¹³nəŋ¹³	47	n a ¹³ n ə ŋ ¹³	
Meixian		humpback	99	99	tʰo¹¹poj⁵³je	979	tʰ o ¹¹ p o j ⁵³ j e	
Changsha		humpback	99	99	to¹³ʦɿ	982	t o ¹³ ts ɿ	
Guiyang		humpback	99	99	tʰo²¹ʦɿ⁴²	982	tʰ o ²¹ ts ɿ ⁴²	
Hefei		humpback	99	99	tʰʊ⁵⁵ʦə	982	tʰ ʊ ⁵⁵ ts ə	
Jinan		humpback	99	99	kwə²¹³jɔʦɿ	985	k w ə ²¹³ j ɔ ⁰ ts ɿ	
Jinan		humpback	99	99	lwə⁴²kwər²¹³	986	l w ə ⁴² k w ə r ²¹³	
Jinan		humpback	99	99	lwə⁴²kwəiɔ²¹³	987	l w ə ⁴² k w ə ⁰ j ɔ ²¹³	
Hangzhou		humpback	99	99	do²¹³pej⁴⁴⁵lɔ⁵³əl²¹³	981	d o ²¹³ p e j ⁴⁴⁵ l ɔ ⁵³ ə l ²¹³	
Guangzhou		humpback	99	99	tʰɔ²¹pwi³³	978	tʰ ɔ ²¹ p w i ³³	
Nanchang		humpback	99	99	tʰo²⁴ʦɿ⁰⁴	982	tʰ o ²⁴ ts ɿ ⁰⁴	
Chengdu		humpback	99	99	tʰo³¹pej¹³ʦɿ⁵³	980	tʰ o ³¹ p e j ¹³ ts ɿ ⁵³	
Taoyuan		humpback	99	99	pej¹¹kwɤ¹¹kwɤ¹¹	984	p e j ¹¹ k w ɤ ¹¹ k w ɤ ¹¹	
Shexian		humpback	99	99	tʰo⁴⁴pɛ	978	tʰ o ⁴⁴ p ɛ	
Beijing		humpback	99	99	lwo³⁵kwor⁵⁵	986	l w o ³⁵ k w o r ⁵⁵	
Kunming		humpback	99	99	pej⁴⁴ko⁴⁴	983	p e j ⁴⁴ k o ⁴⁴	
Shanghai		humpback	99	99	du¹³ʦɿ³⁵	982	d u ¹³ ts ɿ ³⁵	
Meixian		husband	1200	1200	law³¹kuŋ⁴⁴	658	l a w ³¹ k u ŋ ⁴⁴	
Changsha		husband	1200	1200	lan¹³ʐən¹³	663	l a n ¹³ ʐ ə n ¹³	
Changsha		husband	1200	1200	law⁴¹kõ³³ʦɿ	660	l a w ⁴¹ k õ ∼ ³³ ts ɿ	
Changsha		husband	1200	1200	ŋaj⁵⁵ʐən¹³	666	ŋ a j ⁵⁵ ʐ ə n ¹³	
Guiyang		husband	1200	1200	lan²¹zen²¹	663	l a n ²¹ z e n ²¹	
Guiyang		husband	1200	1200	xan²¹³ʦɿ⁴²	667	x a n ²¹³ ts ɿ ⁴²	
Guiyang		husband	1200	1200	la⁴²koŋ⁵⁵	658	l a ⁴² k o ŋ ⁵⁵	
Guiyang		husband	1200	1200	men²¹ʨʰjan⁵⁵zen²¹	668	m e n ²¹ tɕʰ j a n ⁵⁵ z e n ²¹	
Xiamen		husband	1200	1200	aŋ	669	a ŋ	
Xiamen		husband	1200	1200	tjɔŋ²²hu⁵⁵	670	t j ɔ ŋ ²² h u ⁵⁵	
Hefei		husband	1200	1200	lɔ²⁴tjəʔmən	662	l ɔ ²⁴ t j ə ʔ ⁰ m ə n	
Jinan		husband	1200	1200	nã⁴²ʐẽ	663	n ã ∼ ⁴² ʐ ẽ ∼	
Jinan		husband	1200	1200	nã⁴²ti	664	n ã ∼ ⁴² t i	
Jinan		husband	1200	1200	ȵy⁵⁵ɕy	671	nʲ y ⁵⁵ ɕ y	
Jinan		husband	1200	1200	twej²¹ɕjaŋ²¹	672	t w e j ²¹ ɕ j a ŋ ²¹	
Hangzhou		husband	1200	1200	lɔ⁵³koŋ³³	658	l ɔ ⁵³ k o ŋ ³³	
Hangzhou		husband	1200	1200	nᴇ̃²¹³zen²¹³	663	n ɛ̃ ∼ ²¹³ z e n ²¹³	
Hangzhou		husband	1200	1200	ʔᴇ⁴⁴⁵zen²¹³	666	ʔ ɛ ⁴⁴⁵ z e n ²¹³	
Guangzhou		husband	1200	1200	low²³koŋ⁵⁵	658	l o w ²³ k o ŋ ⁵⁵	
Nanchang		husband	1200	1200	lɑw²¹³kuŋ⁰⁴	658	l ɑ w ²¹³ k u ŋ ⁰⁴	
Chengdu		husband	1200	1200	naw⁵³koŋ⁵⁵	658	n a w ⁵³ k o ŋ ⁵⁵	
Chengdu		husband	1200	1200	taŋ⁵⁵ʨja⁵⁵ni⁵⁵	673	t a ŋ ⁵⁵ tɕ j a ⁵⁵ n i ⁵⁵	
Chengdu		husband	1200	1200	nan³¹zən³¹	663	n a n ³¹ z ə n ³¹	
Taoyuan		husband	1200	1200	tɒ̃¹¹ʨja¹¹təʔ	673	t ɒ̃ ∼ ¹¹ tɕ j a ¹¹ t ə ʔ	
Taoyuan		husband	1200	1200	law⁵³xæ̃⁴⁵	661	l a w ⁵³ x æ̃ ∼ ⁴⁵	
Shexian		husband	1200	1200	lɔ³⁵kwʌ̃	658	l ɔ ³⁵ k w ʌ̃ ∼	
Shexian		husband	1200	1200	kwɛ³¹kʰɛʔ	675	k w ɛ ³¹ kʰ ɛ ʔ	
Shexian		husband	1200	1200	lɛ⁴⁴jʌ̃⁴⁴	663	l ɛ ⁴⁴ j ʌ̃ ∼ ⁴⁴	
Shexian		husband	1200	1200	ka³¹li³⁵	674	k a ³¹ l i ³⁵	
Beijing		husband	1200	1200	nan³⁵ʐən³	663	n a n ³⁵ ʐ ə n ³	
Beijing		husband	1200	1200	tɑŋ⁵⁵ʨja⁵⁵tə²	673	t ɑ ŋ ⁵⁵ tɕ j a ⁵⁵ t ə ²	
Beijing		husband	1200	1200	jɛ³⁵mər³	676	j ɛ ³⁵ m ə r ³	
Kunming		husband	1200	1200	nᴀ̃³¹ʐə̃³¹	663	n ã ∼ ³¹ ʐ ə̃ ∼ ³¹	
Kunming		husband	1200	1200	lɔ⁵³kwə⁴⁴	659	l ɔ ⁵³ k w ə ⁴⁴	
Kunming		husband	1200	1200	nᴀ̃³¹nə⁴⁴	665	n ã ∼ ³¹ n ə ⁴⁴	
Shanghai		husband	1200	1200	e³⁵ȵiŋ¹³	666	e ³⁵ nʲ i ŋ ¹³	
Shanghai		husband	1200	1200	nø¹³ȵiŋ¹³	663	n ø ¹³ nʲ i ŋ ¹³	
Shanghai		husband	1200	1200	lɔ¹³koŋ⁵³	658	l ɔ ¹³ k o ŋ ⁵³	
Meixian		in the middle	1093	1093	ʦuŋ⁴⁴kjan⁴⁴	158	ts u ŋ ⁴⁴ k j a n ⁴⁴	
Changsha		in the middle	1093	1093	t͡ʂoŋ³³kan³³	158	ʈʂ o ŋ ³³ k a n ³³	
Guiyang		in the middle	1093	1093	taŋ⁵⁵ʦoŋ⁵⁵	161	t a ŋ ⁵⁵ ts o ŋ ⁵⁵	
Guiyang		in the middle	1093	1093	ʦen²¹³ʦoŋ⁵⁵ʨjan⁵⁵	167	ts e n ²¹³ ts o ŋ ⁵⁵ tɕ j a n ⁵⁵	
Xiamen		in the middle	1093	1093	tjɔŋ⁵⁵ŋ̍⁵⁵	159	t j ɔ ŋ ⁵⁵ ŋ̍ ⁵⁵	
Xiamen		in the middle	1093	1093	tjɔŋ⁵⁵tʰaw	160	t j ɔ ŋ ⁵⁵ tʰ a w	
Hefei		in the middle	1093	1093	t͡ʂəŋ²¹ʨjɪ̃²¹	158	ʈʂ ə ŋ ²¹ tɕ j ɪ̃ ∼ ²¹	
Jinan		in the middle	1093	1093	taŋ²¹³t͡ʂuŋ²¹³ʨjɛr	162	t a ŋ ²¹³ ʈʂ u ŋ ²¹³ tɕ j ɛ r	
Jinan		in the middle	1093	1093	taŋ²¹³jãr⁴²ȵi	166	t a ŋ ²¹³ j ã ∼ r ⁴² nʲ i	
Hangzhou		in the middle	1093	1093	tɑŋ³³ʦoŋ³³	161	t ɑ ŋ ³³ ts o ŋ ³³	
Hangzhou		in the middle	1093	1093	tɑŋ³³ʦoŋ³³ɦwɑŋ²¹³li⁵³	163	t ɑ ŋ ³³ ts o ŋ ³³ ɦ w ɑ ŋ ²¹³ l i ⁵³	
Guangzhou		in the middle	1093	1093	ʦoŋ⁵⁵kan⁵⁵	158	ts o ŋ ⁵⁵ k a n ⁵⁵	
Nanchang		in the middle	1093	1093	tɔŋ⁴²ʦuŋ⁴²	161	t ɔ ŋ ⁴² ts u ŋ ⁴²	
Nanchang		in the middle	1093	1093	ʦuŋ⁴²kan²¹³	158	ts u ŋ ⁴² k a n ²¹³	
Chengdu		in the middle	1093	1093	taŋ⁵⁵ʦoŋ⁵⁵	161	t a ŋ ⁵⁵ ts o ŋ ⁵⁵	
Chengdu		in the middle	1093	1093	ʦoŋ⁵⁵ʨjan⁵⁵	158	ts o ŋ ⁵⁵ tɕ j a n ⁵⁵	
Taoyuan		in the middle	1093	1093	tɒ̃¹¹ʦwəŋ¹¹ʨjar¹¹	162	t ɒ̃ ∼ ¹¹ ts w ə ŋ ¹¹ tɕ j a r ¹¹	
Taoyuan		in the middle	1093	1093	tɒ̃¹¹tɒ̃¹¹ʦwəŋ¹¹	165	t ɒ̃ ∼ ¹¹ t ɒ̃ ∼ ¹¹ ts w ə ŋ ¹¹	
Shexian		in the middle	1093	1093	ta³¹ʦʌ̃³¹	161	t a ³¹ ts ʌ̃ ∼ ³¹	
Beijing		in the middle	1093	1093	tɑŋ⁵⁵ʨjar⁵¹	164	t ɑ ŋ ⁵⁵ tɕ j a r ⁵¹	
Kunming		in the middle	1093	1093	t͡ʂə̃²¹²ʦoŋ⁴⁴ʨʰjɛ̃⁴⁴	167	ʈʂ ə̃ ∼ ²¹² ts o ŋ ⁴⁴ tɕʰ j ɛ̃ ∼ ⁴⁴	
Shanghai		in the middle	1093	1093	tɑ̃⁵³ʦoŋ⁵³	161	t ɑ̃ ∼ ⁵³ ts o ŋ ⁵³	
Shanghai		in the middle	1093	1093	tɑ̃⁵³ʦoŋ⁵³ɦwã¹³li¹³	163	t ɑ̃ ∼ ⁵³ ts o ŋ ⁵³ ɦ w ã ∼ ¹³ l i ¹³	
Meixian		inside	1606	1606	ti⁴⁴tu³¹ve	168	t i ⁴⁴ t u ³¹ v e	
Changsha		inside	1606	1606	li⁴¹mjẽ	169	l i ⁴¹ m j ẽ ∼	
Changsha		inside	1606	1606	li⁴¹təw	170	l i ⁴¹ t ə w	
Changsha		inside	1606	1606	təw¹¹li	174	t ə w ¹¹ l i	
Guiyang		inside	1606	1606	i⁴²tʰəw⁵⁵	170	i ⁴² tʰ ə w ⁵⁵	
Xiamen		inside	1606	1606	laj²²bin²²	169	l a j ²² b i n ²²	
Xiamen		inside	1606	1606	laj²²tʰaw³⁵	170	l a j ²² tʰ a w ³⁵	
Hefei		inside	1606	1606	zɿ²⁴tʰɯ	170	z ɿ ²⁴ tʰ ɯ	
Jinan		inside	1606	1606	li⁵⁵tʰow	170	l i ⁵⁵ tʰ o w	
Jinan		inside	1606	1606	li⁵⁵pjɛr	171	l i ⁵⁵ p j ɛ r	
Jinan		inside	1606	1606	li⁵⁵mjã	169	l i ⁵⁵ m j ã ∼	
Hangzhou		inside	1606	1606	li⁵³dej²¹³	170	l i ⁵³ d e j ²¹³	
Guangzhou		inside	1606	1606	jɐp²pin²²	175	j ɐ p ² p i n ²²	
Guangzhou		inside	1606	1606	maj²¹pin²²	176	m a j ²¹ p i n ²²	
Nanchang		inside	1606	1606	li²¹³tʰɛw⁰⁴	170	l i ²¹³ tʰ ɛ w ⁰⁴	
Nanchang		inside	1606	1606	li²¹³sɨw⁰⁴	172	l i ²¹³ s ɨ w ⁰⁴	
Chengdu		inside	1606	1606	ni⁵³mjan¹³	169	n i ⁵³ m j a n ¹³	
Chengdu		inside	1606	1606	ni⁵³pjan⁵⁵	171	n i ⁵³ p j a n ⁵⁵	
Chengdu		inside	1606	1606	ni⁵³tʰəw³¹	170	n i ⁵³ tʰ ə w ³¹	
Chengdu		inside	1606	1606	xəw¹³tʰəw³¹	177	x ə w ¹³ tʰ ə w ³¹	
Taoyuan		inside	1606	1606	li⁵³tʰəw¹¹	170	l i ⁵³ tʰ ə w ¹¹	
Shexian		inside	1606	1606	li³⁵tʰju⁴⁴	170	l i ³⁵ tʰ j u ⁴⁴	
Beijing		inside	1606	1606	li²¹⁴tʰow	170	l i ²¹⁴ tʰ o w	
Beijing		inside	1606	1606	li²¹⁴mjan⁴	169	l i ²¹⁴ m j a n ⁴	
Beijing		inside	1606	1606	li²¹⁴pjar⁴	171	l i ²¹⁴ p j a r ⁴	
Kunming		inside	1606	1606	i⁵³ʂəw⁵³	178	i ⁵³ ʂ ə w ⁵³	
Shanghai		inside	1606	1606	li¹³ɕjã³⁴	173	l i ¹³ ɕ j ã ∼ ³⁴	
Meixian		instead of	1652	1652	tʰi⁵³	298	tʰ i ⁵³	
Changsha		instead of	1652	1652	pan³³	299	p a n ³³	
Guiyang		instead of	1652	1652	tʰi²¹³	298	tʰ i ²¹³	
Xiamen		instead of	1652	1652	kap³²	300	k a p ³²	
Xiamen		instead of	1652	1652	tʰwe²¹	298	tʰ w e ²¹	
Hefei		instead of	1652	1652	pɑ̃²¹	299	p ɑ̃ ∼ ²¹	
Jinan		instead of	1652	1652	tʰi²¹	298	tʰ i ²¹	
Jinan		instead of	1652	1652	ʨi⁴²	301	tɕ i ⁴²	
Hangzhou		instead of	1652	1652	pɑʔ⁵	302	p ɑ ʔ ⁵	
Guangzhou		instead of	1652	1652	pɔŋ⁵⁵	299	p ɔ ŋ ⁵⁵	
Guangzhou		instead of	1652	1652	tʰoŋ²¹	303	tʰ o ŋ ²¹	
Nanchang		instead of	1652	1652	pɔŋ⁴²	299	p ɔ ŋ ⁴²	
Chengdu		instead of	1652	1652	tʰi¹³	298	tʰ i ¹³	
Chengdu		instead of	1652	1652	taj¹³	304	t a j ¹³	
Chengdu		instead of	1652	1652	paŋ⁵⁵	299	p a ŋ ⁵⁵	
Taoyuan		instead of	1652	1652	tʰi⁴⁵	298	tʰ i ⁴⁵	
Shexian		instead of	1652	1652	pɔ³¹	299	p ɔ ³¹	
Beijing		instead of	1652	1652	tʰi⁵¹	298	tʰ i ⁵¹	
Kunming		instead of	1652	1652	æ⁴⁴	305	æ ⁴⁴	
Shanghai		instead of	1652	1652	de¹³	304	d e ¹³	
Meixian		just right	1725	1725	ʦaŋ⁵³haw³¹	253	ts a ŋ ⁵³ h a w ³¹	
Changsha		just right	1725	1725	kan³³xaw⁴¹	258	k a n ³³ x a w ⁴¹	
Changsha		just right	1725	1725	ʨʰja²⁴xo²⁴	261	tɕʰ j a ²⁴ x o ²⁴	
Guiyang		just right	1725	1725	ʦen²¹³twej²¹³tʰəw²¹	256	ts e n ²¹³ t w e j ²¹³ tʰ ə w ²¹	
